new Declaracao { ;RendimentoTrib =;60374;,;NmroDependentes=;7;,;Status=;false;,;Data=;"""";12/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;164611;,;NmroDependentes=;3;,;Status=;false;,;Data=;"""";14/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;12386;,;NmroDependentes=;5;,;Status=;false;,;Data=;"""";23/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;137202;,;NmroDependentes=;3;,;Status=;true;,;Data=;"""";30/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;59509;,;NmroDependentes=;12;,;Status=;false;,;Data=;"""";07/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;117841;,;NmroDependentes=;3;,;Status=;true;,;Data=;"""";08/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;54858;,;NmroDependentes=;15;,;Status=;true;,;Data=;"""";18/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;146400;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";10/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;96914;,;NmroDependentes=;9;,;Status=;true;,;Data=;"""";23/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;114677;,;NmroDependentes=;9;,;Status=;false;,;Data=;"""";27/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;127294;,;NmroDependentes=;1;,;Status=;true;,;Data=;"""";03/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;67695;,;NmroDependentes=;14;,;Status=;true;,;Data=;"""";27/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;17412;,;NmroDependentes=;3;,;Status=;true;,;Data=;"""";06/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;68127;,;NmroDependentes=;13;,;Status=;false;,;Data=;"""";19/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;44198;,;NmroDependentes=;10;,;Status=;true;,;Data=;"""";02/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;109049;,;NmroDependentes=;7;,;Status=;false;,;Data=;"""";13/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;169438;,;NmroDependentes=;9;,;Status=;true;,;Data=;"""";20/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;118453;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";19/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;60026;,;NmroDependentes=;6;,;Status=;true;,;Data=;"""";30/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;28148;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";03/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;85148;,;NmroDependentes=;8;,;Status=;false;,;Data=;"""";24/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;37424;,;NmroDependentes=;10;,;Status=;true;,;Data=;"""";21/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;80766;,;NmroDependentes=;2;,;Status=;true;,;Data=;"""";27/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;70399;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";09/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;56502;,;NmroDependentes=;13;,;Status=;true;,;Data=;"""";20/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;128854;,;NmroDependentes=;12;,;Status=;false;,;Data=;"""";29/10/2019;"""";};,
new Declaracao { ;RendimentoTrib =;189079;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";20/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;140859;,;NmroDependentes=;14;,;Status=;false;,;Data=;"""";01/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;186324;,;NmroDependentes=;5;,;Status=;false;,;Data=;"""";23/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;29530;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";20/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;163778;,;NmroDependentes=;8;,;Status=;true;,;Data=;"""";14/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;33547;,;NmroDependentes=;1;,;Status=;true;,;Data=;"""";17/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;76296;,;NmroDependentes=;10;,;Status=;false;,;Data=;"""";13/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;101701;,;NmroDependentes=;8;,;Status=;true;,;Data=;"""";16/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;73681;,;NmroDependentes=;9;,;Status=;false;,;Data=;"""";18/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;31094;,;NmroDependentes=;9;,;Status=;false;,;Data=;"""";21/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;67370;,;NmroDependentes=;9;,;Status=;true;,;Data=;"""";21/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;87476;,;NmroDependentes=;10;,;Status=;false;,;Data=;"""";29/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;158734;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";19/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;44815;,;NmroDependentes=;14;,;Status=;false;,;Data=;"""";09/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;179895;,;NmroDependentes=;13;,;Status=;false;,;Data=;"""";05/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;160186;,;NmroDependentes=;14;,;Status=;true;,;Data=;"""";17/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;37180;,;NmroDependentes=;7;,;Status=;false;,;Data=;"""";14/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;109295;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";23/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;155608;,;NmroDependentes=;3;,;Status=;true;,;Data=;"""";23/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;117021;,;NmroDependentes=;14;,;Status=;true;,;Data=;"""";18/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;37549;,;NmroDependentes=;1;,;Status=;false;,;Data=;"""";19/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;82747;,;NmroDependentes=;4;,;Status=;false;,;Data=;"""";12/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;138280;,;NmroDependentes=;11;,;Status=;true;,;Data=;"""";13/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;31991;,;NmroDependentes=;8;,;Status=;true;,;Data=;"""";10/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;20181;,;NmroDependentes=;10;,;Status=;false;,;Data=;"""";17/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;77806;,;NmroDependentes=;10;,;Status=;false;,;Data=;"""";24/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;96739;,;NmroDependentes=;3;,;Status=;false;,;Data=;"""";15/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;143708;,;NmroDependentes=;1;,;Status=;false;,;Data=;"""";21/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;183190;,;NmroDependentes=;11;,;Status=;true;,;Data=;"""";26/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;101689;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";26/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;162033;,;NmroDependentes=;6;,;Status=;true;,;Data=;"""";05/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;95462;,;NmroDependentes=;5;,;Status=;false;,;Data=;"""";03/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;186072;,;NmroDependentes=;13;,;Status=;true;,;Data=;"""";29/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;129714;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";02/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;138715;,;NmroDependentes=;1;,;Status=;false;,;Data=;"""";23/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;132897;,;NmroDependentes=;12;,;Status=;true;,;Data=;"""";25/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;48826;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";31/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;16205;,;NmroDependentes=;5;,;Status=;false;,;Data=;"""";19/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;43920;,;NmroDependentes=;11;,;Status=;true;,;Data=;"""";24/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;65387;,;NmroDependentes=;12;,;Status=;true;,;Data=;"""";21/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;99208;,;NmroDependentes=;13;,;Status=;true;,;Data=;"""";01/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;141414;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";28/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;46116;,;NmroDependentes=;6;,;Status=;true;,;Data=;"""";03/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;28736;,;NmroDependentes=;2;,;Status=;true;,;Data=;"""";07/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;159026;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";05/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;102836;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";19/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;36001;,;NmroDependentes=;12;,;Status=;true;,;Data=;"""";23/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;119698;,;NmroDependentes=;10;,;Status=;true;,;Data=;"""";18/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;155586;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";16/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;183119;,;NmroDependentes=;14;,;Status=;false;,;Data=;"""";12/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;150514;,;NmroDependentes=;6;,;Status=;true;,;Data=;"""";26/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;110347;,;NmroDependentes=;4;,;Status=;false;,;Data=;"""";03/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;177969;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";28/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;111954;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";02/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;138904;,;NmroDependentes=;5;,;Status=;true;,;Data=;"""";16/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;60787;,;NmroDependentes=;14;,;Status=;false;,;Data=;"""";10/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;175516;,;NmroDependentes=;12;,;Status=;false;,;Data=;"""";04/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;128520;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";06/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;88438;,;NmroDependentes=;8;,;Status=;true;,;Data=;"""";30/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;46793;,;NmroDependentes=;9;,;Status=;true;,;Data=;"""";29/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;153344;,;NmroDependentes=;15;,;Status=;true;,;Data=;"""";18/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;110432;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";01/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;80649;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";01/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;75320;,;NmroDependentes=;10;,;Status=;false;,;Data=;"""";06/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;19649;,;NmroDependentes=;9;,;Status=;false;,;Data=;"""";14/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;151216;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";19/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;145571;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";09/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;133744;,;NmroDependentes=;3;,;Status=;false;,;Data=;"""";22/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;193418;,;NmroDependentes=;4;,;Status=;false;,;Data=;"""";13/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;48318;,;NmroDependentes=;7;,;Status=;false;,;Data=;"""";19/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;98491;,;NmroDependentes=;14;,;Status=;true;,;Data=;"""";07/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;88662;,;NmroDependentes=;13;,;Status=;true;,;Data=;"""";05/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;86546;,;NmroDependentes=;1;,;Status=;true;,;Data=;"""";02/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;123674;,;NmroDependentes=;13;,;Status=;false;,;Data=;"""";31/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;17020;,;NmroDependentes=;2;,;Status=;false;,;Data=;"""";10/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;129994;,;NmroDependentes=;6;,;Status=;true;,;Data=;"""";04/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;169835;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";09/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;90533;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";12/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;122231;,;NmroDependentes=;2;,;Status=;true;,;Data=;"""";09/05/2020;"""";};,
new Declaracao { ;RendimentoTrib =;103925;,;NmroDependentes=;8;,;Status=;false;,;Data=;"""";29/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;13358;,;NmroDependentes=;8;,;Status=;true;,;Data=;"""";15/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;47247;,;NmroDependentes=;8;,;Status=;true;,;Data=;"""";23/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;47362;,;NmroDependentes=;1;,;Status=;false;,;Data=;"""";21/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;154653;,;NmroDependentes=;1;,;Status=;false;,;Data=;"""";17/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;150667;,;NmroDependentes=;11;,;Status=;true;,;Data=;"""";09/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;98380;,;NmroDependentes=;13;,;Status=;false;,;Data=;"""";30/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;101662;,;NmroDependentes=;5;,;Status=;false;,;Data=;"""";18/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;142167;,;NmroDependentes=;9;,;Status=;false;,;Data=;"""";20/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;106567;,;NmroDependentes=;9;,;Status=;true;,;Data=;"""";13/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;18349;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";10/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;166061;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";07/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;62016;,;NmroDependentes=;14;,;Status=;false;,;Data=;"""";04/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;183812;,;NmroDependentes=;14;,;Status=;true;,;Data=;"""";30/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;168859;,;NmroDependentes=;5;,;Status=;true;,;Data=;"""";31/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;95143;,;NmroDependentes=;4;,;Status=;false;,;Data=;"""";25/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;194263;,;NmroDependentes=;10;,;Status=;true;,;Data=;"""";13/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;105739;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";11/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;189434;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";25/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;11550;,;NmroDependentes=;1;,;Status=;false;,;Data=;"""";14/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;40332;,;NmroDependentes=;13;,;Status=;false;,;Data=;"""";06/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;128007;,;NmroDependentes=;9;,;Status=;false;,;Data=;"""";21/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;142307;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";15/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;19815;,;NmroDependentes=;2;,;Status=;false;,;Data=;"""";17/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;145421;,;NmroDependentes=;10;,;Status=;true;,;Data=;"""";07/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;102274;,;NmroDependentes=;2;,;Status=;false;,;Data=;"""";09/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;18904;,;NmroDependentes=;9;,;Status=;true;,;Data=;"""";29/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;37505;,;NmroDependentes=;7;,;Status=;false;,;Data=;"""";16/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;57309;,;NmroDependentes=;8;,;Status=;true;,;Data=;"""";16/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;142636;,;NmroDependentes=;14;,;Status=;false;,;Data=;"""";26/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;185918;,;NmroDependentes=;13;,;Status=;true;,;Data=;"""";22/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;84330;,;NmroDependentes=;7;,;Status=;false;,;Data=;"""";23/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;137754;,;NmroDependentes=;8;,;Status=;false;,;Data=;"""";02/04/2020;"""";};,
new Declaracao { ;RendimentoTrib =;108304;,;NmroDependentes=;12;,;Status=;true;,;Data=;"""";25/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;24016;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";04/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;131547;,;NmroDependentes=;15;,;Status=;false;,;Data=;"""";24/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;192859;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";04/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;169192;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";05/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;163068;,;NmroDependentes=;5;,;Status=;true;,;Data=;"""";16/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;40435;,;NmroDependentes=;5;,;Status=;true;,;Data=;"""";13/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;190509;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";03/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;127930;,;NmroDependentes=;9;,;Status=;true;,;Data=;"""";19/10/2020;"""";};,
new Declaracao { ;RendimentoTrib =;36126;,;NmroDependentes=;11;,;Status=;true;,;Data=;"""";02/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;26234;,;NmroDependentes=;8;,;Status=;false;,;Data=;"""";22/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;89188;,;NmroDependentes=;2;,;Status=;true;,;Data=;"""";26/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;92341;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";20/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;110174;,;NmroDependentes=;2;,;Status=;true;,;Data=;"""";02/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;86815;,;NmroDependentes=;5;,;Status=;true;,;Data=;"""";15/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;171129;,;NmroDependentes=;9;,;Status=;false;,;Data=;"""";11/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;96705;,;NmroDependentes=;4;,;Status=;true;,;Data=;"""";22/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;112074;,;NmroDependentes=;12;,;Status=;false;,;Data=;"""";22/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;129030;,;NmroDependentes=;10;,;Status=;true;,;Data=;"""";03/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;138740;,;NmroDependentes=;4;,;Status=;false;,;Data=;"""";27/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;50897;,;NmroDependentes=;13;,;Status=;false;,;Data=;"""";02/01/2020;"""";};,
new Declaracao { ;RendimentoTrib =;160278;,;NmroDependentes=;5;,;Status=;false;,;Data=;"""";27/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;147801;,;NmroDependentes=;14;,;Status=;false;,;Data=;"""";10/09/2020;"""";};,
new Declaracao { ;RendimentoTrib =;102100;,;NmroDependentes=;6;,;Status=;false;,;Data=;"""";20/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;37447;,;NmroDependentes=;11;,;Status=;false;,;Data=;"""";12/11/2019;"""";};,
new Declaracao { ;RendimentoTrib =;107090;,;NmroDependentes=;15;,;Status=;true;,;Data=;"""";13/07/2020;"""";};,
new Declaracao { ;RendimentoTrib =;136621;,;NmroDependentes=;1;,;Status=;true;,;Data=;"""";08/08/2020;"""";};,
new Declaracao { ;RendimentoTrib =;56182;,;NmroDependentes=;10;,;Status=;true;,;Data=;"""";25/03/2020;"""";};,
new Declaracao { ;RendimentoTrib =;62449;,;NmroDependentes=;13;,;Status=;true;,;Data=;"""";09/06/2020;"""";};,
new Declaracao { ;RendimentoTrib =;157815;,;NmroDependentes=;4;,;Status=;false;,;Data=;"""";29/02/2020;"""";};,
new Declaracao { ;RendimentoTrib =;158163;,;NmroDependentes=;3;,;Status=;false;,;Data=;"""";29/12/2019;"""";};,
new Declaracao { ;RendimentoTrib =;62539;,;NmroDependentes=;7;,;Status=;true;,;Data=;"""";04/12/2019;"""";};,
